objectid,title,date,date-is-approximate?,creator,recipient,description,item_information,subject,location,latitude,longitude,related_publication,publisher-digital,source,findingaid,original-identifier,rights,rightsstatement,type,format,language,relation,filename,identifier,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,proceso,soporte,iluminacion,tono,tipologia,polaridad
transparencia_048,Teotihuacán,1970,,Anónimo,,"Escena urbana en la Sede de las Naciones Unidas en Nueva York hacia la decada de 1960. Se observa a varios visitantes en la explanada, incluyendo una mujer en primer plano con abrigo oscuro. Al fondo destaca el Monumento a la Paz y la silueta del Puente de la Calle 59 sobre el East River bajo un cielo despejado.",,Teotihuacán; Arqueología; Kodachrome,"Zona Arqueológica de Teotihuacán, Estado de México, México",19.6925,-98.8436,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_048.jpg,zqidhi5,image,/objects/transparencia_048.jpg,/objects/small/transparencia_048_sm.jpg,/objects/thumbs/transparencia_048_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_049,Naciones Unidas,1965,,Anónimo,,"Una escena cotidiana en una comunidad rural, probablemente en la región de Yucatán, México. Se observa a dos mujeres caminando por una calle pavimentada frente a una vivienda tradicional de techo de palma y paredes de madera, situada junto a una construcción moderna de bloques de concreto, evidenciando el cambio en el paisaje rural.",,Naciones Unidas; Estatua de la Paz; Manhattan,"Sede de las Naciones Unidas, Nueva York, EE. UU.",40.7489,-73.968,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_049.jpg,f1p9q7,image,/objects/transparencia_049.jpg,/objects/small/transparencia_049_sm.jpg,/objects/thumbs/transparencia_049_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_050,Arquitectura vernácula,1960,,Anónimo,,"Vista lateral de perfil del buque de guerra ARM Coahuila (D-18) de la Armada de México navegando en aguas abiertas. La embarcación presenta un casco gris con el numeral en blanco, característica superestructura de transporte rápido con mástiles de celosía y equipos de comunicación de mediados del siglo XX, bajo un cielo despejado con nubes ligeras.",,Arquitectura vernácula; Yucatán; Kodachrome,"Pisté, Yucatán, México",20.6947,-88.5916,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_050.jpg,ih9ey,image,/objects/transparencia_050.jpg,/objects/small/transparencia_050_sm.jpg,/objects/thumbs/transparencia_050_th.jpg,,,Transparencia a color positiva (diapositiva) de 35mm,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_051,ARM Quetzalcóatl (D-18),1970,,Anónimo,,"Retrato de una mujer de mediana edad con cabello rubio peinado, sosteniendo a un perro pequeño de color blanco (raza caniche) contra el pecho. La mujer viste un abrigo oscuro de invierno y guantes. Al fondo se aprecia un paisaje de alta montaña con picos cubiertos de nieve bajo un cielo azul intenso, capturando una escena de ocio invernal.",,ARM Quetzalcóatl (D-18); Armada de México; Destructor clase Fletcher,"Cerca del Puerto de Veracruz, México",19.1738,-96.1342,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_051.jpg,46sybi,image,/objects/transparencia_051.jpg,/objects/small/transparencia_051_sm.jpg,/objects/thumbs/transparencia_051_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_052,Turismo de montaña,1980,,Anónimo,,"Diapositiva educativa que muestra un primer plano de unas manos sosteniendo un objeto que parece ser un calzado antiguo, cubierto de lodo o concreciones minerales, posiblemente durante una labor de excavación o hallazgo arqueológico. La escena sugiere un propósito pedagógico para ilustrar descubrimientos históricos o contextos de exhumación bajo el sello editorial de Audiovisuales Claret.",,Turismo de montaña; Retrato con mascota; Diapositiva en color,"Sierra Nevada, Granada, España",37.0955,-3.3855,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_052.jpg,npf0p,image,/objects/transparencia_052.jpg,/objects/small/transparencia_052_sm.jpg,/objects/thumbs/transparencia_052_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_053,Audiovisuales Claret,1970,,Editorial Claret (Audiovisuales Claret),,"Escena capturada frente a una casa de estilo residencial de mediados del siglo XX, con acabados en piedra y muros blancos. Un hombre camina hacia la entrada cargando una prenda, mientras otra persona lo observa desde la escalinata. El primer plano muestra un jardín cuidado con flores amarillas, sugiriendo un entorno doméstico o una representación dramática para fines educativos.",,Audiovisuales Claret; Reliquia; Arqueología,"Barcelona, España",41.3934,2.1691,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_053.jpg,qor3q9,image,/objects/transparencia_053.jpg,/objects/small/transparencia_053_sm.jpg,/objects/thumbs/transparencia_053_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_054,Audiovisuales Claret,1972,,Equipo técnico de Editorial Claret,,"Escena urbana capturada en Cortina d'Ampezzo, Italia, mostrando la arquitectura tradicional alpina de la región de los Dolomitas. La toma incluye edificios de varios niveles con balcones de madera, un hombre conduciendo una motoneta clásica y peatones transitando cerca de la plaza central, con el icónico campanario de la basílica local destacando al fondo bajo un cielo despejado.",,Audiovisuales Claret; Catequesis audiovisual; España años 70,"Barcelona, España",41.4036,2.1744,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_054.jpg,ixs30f,image,/objects/transparencia_054.jpg,/objects/small/transparencia_054_sm.jpg,/objects/thumbs/transparencia_054_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_055,Cortina d'Ampezzo,1955,,Anónimo,,Cuatro mujeres adultas posan en un andador pavimentado dentro de lo que parece ser un jardín botánico o parque recreativo europeo. En el fondo se observa un sistema de telesilla funcionando sobre macizos de flores coloridas y vegetación densa. Diversos letreros con avisos de precaución en idioma alemán se ubican a la izquierda de la composición.,,Cortina d'Ampezzo; Vespa; Alpes Dolomitas,"Cortina d'Ampezzo, Belluno, Italia",46.5383,12.1372,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_055.jpg,s88e5x,image,/objects/transparencia_055.jpg,/objects/small/transparencia_055_sm.jpg,/objects/thumbs/transparencia_055_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_056,Bundesgartenschau,1969,,Anónimo,,"Cinco mujeres adultas posan en un patio o terraza frente a un edificio de muros de piedra volcánica y un gran ventanal arqueado. Visten atuendos formales y semiformales típicos de finales de la década de 1960 o principios de la de 1970, incluyendo vestidos a la rodilla, suéteres y bolsos de mano. El entorno muestra un piso de diseño tradicional en piedra y una vista panorámica al fondo.",,Bundesgartenschau; Sesselbahn; Agfachrome,"Westfalenpark, Dortmund, Alemania",51.4965,7.477,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_056.jpg,bdlkdqn,image,/objects/transparencia_056.jpg,/objects/small/transparencia_056_sm.jpg,/objects/thumbs/transparencia_056_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_057,Diapositiva Agfachrome,1972,,Anónimo,,"Escena de ocio costero en la que un hombre y una mujer posan sobre la cubierta de una embarcación. El hombre, quien porta un visor de buceo clásico en la frente, y la mujer, con un traje de baño de una pieza con patrón de puntos, sostienen cuatro ejemplares de caracol rosado (conchas). La imagen documenta actividades de turismo náutico y recolección de especies marinas, probablemente en el Caribe o el Golfo de México.",,Diapositiva Agfachrome; Moda femenina 1970s; Turismo en México,"Taxco de Alarcón, Guerrero, México",18.5562,-99.6048,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_057.jpg,81juh,image,/objects/transparencia_057.jpg,/objects/small/transparencia_057_sm.jpg,/objects/thumbs/transparencia_057_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_058,Agfacolor,1960,,Anónimo,,"Instantánea turística a bordo de una embarcación frente a una imponente caída de agua, identificable como las Cataratas del Niágara. En la escena, tres personas visten capas impermeables oscuras con capucha para resguardarse de la bruma; una mujer en el centro sonríe a la cámara, capturando un momento de ocio y viaje familiar típico de la posguerra.",,Agfacolor; Caracol Reina; Turismo Caribeño,"Nassau, Bahamas",25.0443,-77.3504,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_058.jpg,d43dcb,image,/objects/transparencia_058.jpg,/objects/small/transparencia_058_sm.jpg,/objects/thumbs/transparencia_058_th.jpg,,,Transparencia a color (diapositiva) de 35mm,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_059,Cataratas del Niágara,1960,,Anónimo,,"Retrato de una mujer joven vistiendo un traje regional griego, caracterizado por un bolero oscuro con bordados dorados y una falda clara de gran volumen. La persona posa sentada al aire libre en un entorno con vegetación. La toma pertenece a un contexto de fotografía turística o de estudio en Atenas, Grecia.",,Cataratas del Niágara; Maid of the Mist; Agfacolor,"Cataratas del Niágara, Ontario, Canadá / Nueva York, EE.UU.",43.0799,-79.0763,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_059.jpg,i22kj,image,/objects/transparencia_059.jpg,/objects/small/transparencia_059_sm.jpg,/objects/thumbs/transparencia_059_th.jpg,,,Diapositiva en color (transparencia) de 35mm,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_060,Traje tradicional griego,1960,,Foto Olympic (Estudio fotográfico),,"Un hombre adulto con anteojos, abrigo oscuro y pantalones oscuros posa frente a un letrero amarillo de Alaska Airlines en un paisaje invernal cubierto de nieve. El letrero identifica la ciudad de Kotzebue, Alaska. La composición incluye edificios de lámina galvanizada y un cielo azul intenso, con la imagen capturada en formato de transparencia.",,Traje tradicional griego; Estudio Foto Olympic; Diapositiva Kodachrome,"Avenida Vouliagmenis 65, Atenas, Grecia",37.9576,23.7385,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_060.jpg,ic3klu,image,/objects/transparencia_060.jpg,/objects/small/transparencia_060_sm.jpg,/objects/thumbs/transparencia_060_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_061,Kotzebue,1965,,Anónimo,,"Vista panorámica nocturna de la Glorieta de El Caballito en la Ciudad de México durante la época navideña. En la imagen se aprecia el Edificio El Moro iluminado con decoraciones festivas y anuncios de neón de marcas como Cerveza Superior, junto con las estelas luminosas del tráfico vehicular en el cruce de Paseo de la Reforma y Bucareli.",,Kotzebue; Alaska Airlines; Ártico,"Aeropuerto Ralph Wien Memorial (OTZ), Kotzebue, Alaska, Estados Unidos",66.8847,-162.5986,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_061.jpg,qnjjeh,image,/objects/transparencia_061.jpg,/objects/small/transparencia_061_sm.jpg,/objects/thumbs/transparencia_061_th.jpg,,,Diapositiva en color de 35mm montada en cartón,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_062,Paseo de la Reforma,1960,,Anónimo (Fotografía producida para la serie comercial de GAF Pana-Vue),,"Fotografía de una cebra de montaña de Hartmann (Equus zebra hartmannae) en su recinto del Zoológico de San Diego en California. El ejemplar aparece de pie frente a muros de imitación roca, característicos del diseño de exhibiciones zoológicas de mediados del siglo XX. Es un suvenir comercial que documenta la fauna en cautiverio de la colección histórica del zoológico.",,Paseo de la Reforma; Estatua de Carlos IV; Arquitectura Moderna,"Glorieta de El Caballito, Ciudad de México, México",19.4357,-99.1488,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_062.jpg,1gq2qq,image,/objects/transparencia_062.jpg,/objects/small/transparencia_062_sm.jpg,/objects/thumbs/transparencia_062_th.jpg,,,Diapositiva a color de 35mm montada en cartón,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_063,Cebra de montaña,1970,,GAF Corporation (Fotógrafo comercial no acreditado),,"Fotografía nocturna que captura el Pabellón de Hong Kong durante la Feria Mundial de Nueva York 1964-1965. La estructura presenta una arquitectura de estilo tradicional chino con techos curvos ornamentados y columnas rojas, profusamente iluminada por guirnaldas de luces. En primer plano se distinguen siluetas de visitantes en una explanada oscura frente al edificio.",,Cebra de montaña; Zoológico de San Diego; Diapositiva Pana-Vue,"San Diego Zoo, Balboa Park, San Diego, California, EE. UU.",32.7353,-117.149,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_063.jpg,xuq0z,image,/objects/transparencia_063.jpg,/objects/small/transparencia_063_sm.jpg,/objects/thumbs/transparencia_063_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_064,Feria Mundial de Nueva York 1964-1965,1964,,Ludolf Burkhardt,,"Vista aérea capturada durante la Feria Mundial de Nueva York de 1964-1965, centrada en el Pabellón de Nueva Jersey con su distintiva arquitectura de techos cuadrados y mástiles. En el plano medio destaca la Uniesfera rodeada de fuentes, mientras que al fondo se aprecia el Shea Stadium bajo un cielo despejado.",,Feria Mundial de Nueva York 1964-1965; Pabellón de Hong Kong; Arquitectura efímera,"Flushing Meadows-Corona Park, Queens, Nueva York",40.745,-73.847,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_064.jpg,crw7uh,image,/objects/transparencia_064.jpg,/objects/small/transparencia_064_sm.jpg,/objects/thumbs/transparencia_064_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_065,Feria Mundial de Nueva York 1964-1965,1964,,Ludolf Burkhardt,,"Retrato de estudio de una mujer joven con cabello oscuro y largo, quien porta un sombrero de fieltro de ala ancha en color turquesa. La figura posa con un brazo flexionado hacia su cabeza, situada frente a un fondo de cortinas verdes de textura plisada. La imagen presenta una estética típica de la fotografía editorial o de moda de las décadas centrales del siglo XX.",,Feria Mundial de Nueva York 1964-1965; Unisphere; Arquitectura futurista,"Flushing Meadows-Corona Park, Queens, Nueva York",40.7461,-73.8451,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_065.jpg,flccr,image,/objects/transparencia_065.jpg,/objects/small/transparencia_065_sm.jpg,/objects/thumbs/transparencia_065_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
